"studyLatitude","studyLongitude","country","effectSize","sampleSize","interventionType","key","author","crop","crop2","duration","soil","climate","location"
35,105,"China",-0.582372283935547,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Cool Temperate and Xeric","Estimated"
35,105,"China",-0.659298782348633,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Cool Temperate and Xeric","Estimated"
38,-97,"United States of America",-0.212857112884521,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
35,105,"China",-0.577319602966309,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Cool Temperate and Xeric","Estimated"
-30.558,23.121,"South Africa",-0.581818199157715,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 99","Warm Temperate and Xeric","Estimated"
35,105,"China",-0.623999977111816,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Cool Temperate and Xeric","Estimated"
30,70,"Pakistan",-0.0910493850708008,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Warm Temperate and Xeric","Estimated"
30,70,"Pakistan",-0.150485410690308,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Warm Temperate and Xeric","Estimated"
30,70,"Pakistan",-0.211941356658936,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Warm Temperate and Xeric","Estimated"
38,-97,"United States of America",-0.234458293914795,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.224789943695068,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.0160481178760529,"1","GMO",6,"doi:10.1371/journal.pone.0111629","soybean",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.46,"1","GMO",6,"doi:10.1371/journal.pone.0111629","soybean",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0.457489814758301,"1","GMO",6,"doi:10.1371/journal.pone.0111629","soybean",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.342541389465332,"1","GMO",6,"doi:10.1371/journal.pone.0111629","soybean",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
-35.377,-65.167,"Argentina",-0.23868314743042,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Warm Temperate and Xeric","Estimated"
-35.377,-65.167,"Argentina",-0.55421688079834,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Warm Temperate and Xeric","Estimated"
-35.377,-65.167,"Argentina",-0.295662651062012,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Warm Temperate and Xeric","Estimated"
-35.377,-65.167,"Argentina",-0.429280433654785,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Warm Temperate and Xeric","Estimated"
-35.377,-65.167,"Argentina",-0.0212765765190125,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Warm Temperate and Xeric","Estimated"
-35.377,-65.167,"Argentina",-0.29057071685791,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Warm Temperate and Xeric","Estimated"
38,-97,"United States of America",-0.077419319152832,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
-30.558,23.121,"South Africa",0.166212539672852,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 99","Warm Temperate and Xeric","Estimated"
-30.558,23.121,"South Africa",-0.267251071929932,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 99","Warm Temperate and Xeric","Estimated"
40.227,-3.649,"Spain",-0.553571434020996,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 54","Warm Temperate and Moist","Estimated"
40.227,-3.649,"Spain",-0.761904754638672,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 54","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.444444465637207,"1","GMO",6,"doi:10.1371/journal.pone.0111629","maize",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",0,"1","GMO",6,"doi:10.1371/journal.pone.0111629","maize",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
-30.558,23.121,"South Africa",-0.218181819915771,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 99","Warm Temperate and Xeric","Estimated"
-30.558,23.121,"South Africa",-0.19298246383667,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 99","Warm Temperate and Xeric","Estimated"
-30.558,23.121,"South Africa",-0.166666698455811,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 99","Warm Temperate and Xeric","Estimated"
-30.558,23.121,"South Africa",-0.0491802835464478,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 99","Warm Temperate and Xeric","Estimated"
35,105,"China",0.0745833492279053,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Cool Temperate and Xeric","Estimated"
-30.558,23.121,"South Africa",0.600671234130859,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 99","Warm Temperate and Xeric","Estimated"
-30.558,23.121,"South Africa",0.631097564697266,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 99","Warm Temperate and Xeric","Estimated"
-30.558,23.121,"South Africa",0.631097564697266,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 99","Warm Temperate and Xeric","Estimated"
-30.558,23.121,"South Africa",0.631097564697266,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 99","Warm Temperate and Xeric","Estimated"
-30.558,23.121,"South Africa",0.631097564697266,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 99","Warm Temperate and Xeric","Estimated"
-30.558,23.121,"South Africa",0.85365852355957,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 99","Warm Temperate and Xeric","Estimated"
-30.558,23.121,"South Africa",0.85365852355957,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 99","Warm Temperate and Xeric","Estimated"
-30.558,23.121,"South Africa",0.555752220153809,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 99","Warm Temperate and Xeric","Estimated"
-30.558,23.121,"South Africa",0.178137626647949,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 99","Warm Temperate and Xeric","Estimated"
-30.558,23.121,"South Africa",0.85365852355957,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 99","Warm Temperate and Xeric","Estimated"
-30.558,23.121,"South Africa",0.85365852355957,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 99","Warm Temperate and Xeric","Estimated"
35,105,"China",0.0766798400878906,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Cool Temperate and Xeric","Estimated"
35,105,"China",0.065789475440979,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Cool Temperate and Xeric","Estimated"
38,-97,"United States of America",-0.0463549280166626,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
-35.377,-65.167,"Argentina",0.343985404968262,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Warm Temperate and Xeric","Estimated"
-30.558,23.121,"South Africa",0.563302764892578,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 99","Warm Temperate and Xeric","Estimated"
-30.558,23.121,"South Africa",0.563302764892578,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 99","Warm Temperate and Xeric","Estimated"
-30.558,23.121,"South Africa",0.563302764892578,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 99","Warm Temperate and Xeric","Estimated"
-30.558,23.121,"South Africa",0.563302764892578,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 99","Warm Temperate and Xeric","Estimated"
-30.558,23.121,"South Africa",1.00486618041992,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 99","Warm Temperate and Xeric","Estimated"
35,105,"China",0.557749252319336,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Cool Temperate and Xeric","Estimated"
35,105,"China",1.28467147827148,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Cool Temperate and Xeric","Estimated"
35,105,"China",0.106585788726807,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Cool Temperate and Xeric","Estimated"
35,105,"China",-0.1,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Cool Temperate and Xeric","Estimated"
35,105,"China",-0.0444444465637207,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Cool Temperate and Xeric","Estimated"
35,105,"China",-0.077380952835083,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Cool Temperate and Xeric","Estimated"
35,105,"China",-0.0558276176452637,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Cool Temperate and Xeric","Estimated"
35,105,"China",37.25,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Cool Temperate and Xeric","Estimated"
35,105,"China",-0.00622923612594604,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Cool Temperate and Xeric","Estimated"
30,70,"Pakistan",0.0611261653900146,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Warm Temperate and Xeric","Estimated"
30,70,"Pakistan",0.43496021270752,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Warm Temperate and Xeric","Estimated"
30,70,"Pakistan",0.280722217559814,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Warm Temperate and Xeric","Estimated"
30,70,"Pakistan",0.190476188659668,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Warm Temperate and Xeric","Estimated"
38,-97,"United States of America",0.0841017913818359,"1","GMO",6,"doi:10.1371/journal.pone.0111629","maize",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
-30.558,23.121,"South Africa",0.1,"1","GMO",6,"doi:10.1371/journal.pone.0111629","maize",NA,"Not reported","USDA Class 99","Warm Temperate and Xeric","Estimated"
38,-97,"United States of America",-0.0460644769668579,"1","GMO",6,"doi:10.1371/journal.pone.0111629","soybean",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
-35.377,-65.167,"Argentina",0,"1","GMO",6,"doi:10.1371/journal.pone.0111629","soybean",NA,"Not reported","USDA Class 75","Warm Temperate and Xeric","Estimated"
-35.377,-65.167,"Argentina",0,"1","GMO",6,"doi:10.1371/journal.pone.0111629","soybean",NA,"Not reported","USDA Class 75","Warm Temperate and Xeric","Estimated"
-35.377,-65.167,"Argentina",0,"1","GMO",6,"doi:10.1371/journal.pone.0111629","soybean",NA,"Not reported","USDA Class 75","Warm Temperate and Xeric","Estimated"
-35.377,-65.167,"Argentina",0,"1","GMO",6,"doi:10.1371/journal.pone.0111629","soybean",NA,"Not reported","USDA Class 75","Warm Temperate and Xeric","Estimated"
-35.377,-65.167,"Argentina",0,"1","GMO",6,"doi:10.1371/journal.pone.0111629","soybean",NA,"Not reported","USDA Class 75","Warm Temperate and Xeric","Estimated"
-35.377,-65.167,"Argentina",0,"1","GMO",6,"doi:10.1371/journal.pone.0111629","soybean",NA,"Not reported","USDA Class 75","Warm Temperate and Xeric","Estimated"
38,-97,"United States of America",-0.0538157224655151,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
-30.558,23.121,"South Africa",0.135977334976196,"1","GMO",6,"doi:10.1371/journal.pone.0111629","maize",NA,"Not reported","USDA Class 99","Warm Temperate and Xeric","Estimated"
-35.377,-65.167,"Argentina",-0.0178448247909546,"1","GMO",6,"doi:10.1371/journal.pone.0111629","soybean",NA,"Not reported","USDA Class 75","Warm Temperate and Xeric","Estimated"
-35.377,-65.167,"Argentina",0.0447488975524902,"1","GMO",6,"doi:10.1371/journal.pone.0111629","soybean",NA,"Not reported","USDA Class 75","Warm Temperate and Xeric","Estimated"
-35.377,-65.167,"Argentina",0.0423467397689819,"1","GMO",6,"doi:10.1371/journal.pone.0111629","soybean",NA,"Not reported","USDA Class 75","Warm Temperate and Xeric","Estimated"
-35.377,-65.167,"Argentina",0.0629685878753662,"1","GMO",6,"doi:10.1371/journal.pone.0111629","soybean",NA,"Not reported","USDA Class 75","Warm Temperate and Xeric","Estimated"
-35.377,-65.167,"Argentina",0.0542528867721558,"1","GMO",6,"doi:10.1371/journal.pone.0111629","soybean",NA,"Not reported","USDA Class 75","Warm Temperate and Xeric","Estimated"
-35.377,-65.167,"Argentina",0.0676254367828369,"1","GMO",6,"doi:10.1371/journal.pone.0111629","soybean",NA,"Not reported","USDA Class 75","Warm Temperate and Xeric","Estimated"
-30.558,23.121,"South Africa",0.448275871276855,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 99","Warm Temperate and Xeric","Estimated"
38,-97,"United States of America",-4.20357513427734,"1","GMO",6,"doi:10.1371/journal.pone.0111629","maize",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-6.45905212402344,"1","GMO",6,"doi:10.1371/journal.pone.0111629","maize",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",1.54116500854492,"1","GMO",6,"doi:10.1371/journal.pone.0111629","maize",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-3.05095092773438,"1","GMO",6,"doi:10.1371/journal.pone.0111629","maize",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-10.3879077148438,"1","GMO",6,"doi:10.1371/journal.pone.0111629","soybean",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-3.62385314941406,"1","GMO",6,"doi:10.1371/journal.pone.0111629","soybean",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
30,70,"Pakistan",0.689673156738281,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Warm Temperate and Xeric","Estimated"
38,-97,"United States of America",3,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",3,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.142857141494751,"1","GMO",6,"doi:10.1371/journal.pone.0111629","soybean",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.27884614944458,"1","GMO",6,"doi:10.1371/journal.pone.0111629","soybean",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.342105255126953,"1","GMO",6,"doi:10.1371/journal.pone.0111629","soybean",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.20930233001709,"1","GMO",6,"doi:10.1371/journal.pone.0111629","soybean",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.220114936828613,"1","GMO",6,"doi:10.1371/journal.pone.0111629","soybean",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
35,105,"China",-0.666666641235352,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Cool Temperate and Xeric","Estimated"
35,105,"China",-0.805601348876953,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Cool Temperate and Xeric","Estimated"
35,105,"China",-0.800247116088867,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Cool Temperate and Xeric","Estimated"
-35.377,-65.167,"Argentina",0.167512645721436,"1","GMO",6,"doi:10.1371/journal.pone.0111629","soybean",NA,"Not reported","USDA Class 75","Warm Temperate and Xeric","Estimated"
38,-97,"United States of America",0.0499999523162842,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
38,-97,"United States of America",-0.841025619506836,"1","GMO",6,"doi:10.1371/journal.pone.0111629","cotton",NA,"Not reported","USDA Class 75","Warm Temperate and Moist","Estimated"
